,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,label,popularity,artist_followers
93,0.479,0.984,5,-3.258,1,0.0567,5.72e-05,0.0461,0.0946,0.492,140.936,2e3BYKQxVqrwDNBthAVMRf,spotify:track:2e3BYKQxVqrwDNBthAVMRf,320638,4,metal,31,16713
94,0.594,0.893,6,-4.478,0,0.0405,0.000144,0.000958,0.151,0.788,128.017,4lzDJauxyAWzUNNmwImSkJ,spotify:track:4lzDJauxyAWzUNNmwImSkJ,248960,4,metal,0,7461
95,0.414,0.978,8,-3.144,0,0.0913,0.000268,0.364,0.0998,0.253,174.045,008eogHQPXUzUuIURJoZuJ,spotify:track:008eogHQPXUzUuIURJoZuJ,229901,4,metal,35,17242
96,0.194,0.882,0,-5.587,1,0.0633,0.000166,0.0811,0.062,0.0994,138.183,5NS3gor1NtqKcp55Y6M2oD,spotify:track:5NS3gor1NtqKcp55Y6M2oD,330813,4,metal,46,270622
97,0.416,0.984,4,-3.116,0,0.277,0.00525,0.0,0.367,0.415,97.503,5cbH16EGi9Vop7CtemHgbR,spotify:track:5cbH16EGi9Vop7CtemHgbR,243111,4,metal,45,5251
98,0.17,0.989,1,-3.333,1,0.133,3.8e-05,0.544,0.0725,0.343,94.465,6SvjyJTHQiE0hNtW8onMuR,spotify:track:6SvjyJTHQiE0hNtW8onMuR,283720,4,metal,36,146387
99,0.45,0.939,0,-3.474,0,0.0979,0.000236,0.0,0.186,0.281,149.973,6VDQFrgoZmTR0nKVCFXMtc,spotify:track:6VDQFrgoZmTR0nKVCFXMtc,261378,4,metal,32,39485
100,0.385,0.967,4,-6.492,1,0.0774,4.77e-05,0.000295,0.152,0.549,173.956,1nyWwcHxvkQvjyJkImBb77,spotify:track:1nyWwcHxvkQvjyJkImBb77,315467,4,metal,36,478968
101,0.353,0.946,8,-4.338,0,0.07,5.92e-05,0.0448,0.0904,0.164,177.001,3L8Bjiv40wAcxxmRrXUOwq,spotify:track:3L8Bjiv40wAcxxmRrXUOwq,311193,3,metal,34,34700
102,0.424,0.971,10,-7.376,0,0.13,7.12e-06,0.0302,0.214,0.322,146.016,74pjm7MZkov3oHfPQLZKoR,spotify:track:74pjm7MZkov3oHfPQLZKoR,230680,4,metal,44,72177
103,0.25,0.946,2,-3.712,0,0.136,0.00963,0.000805,0.289,0.349,160.878,5YezFqlDub2RcIDSCPcpu1,spotify:track:5YezFqlDub2RcIDSCPcpu1,349736,4,metal,33,9826
104,0.419,0.899,3,-7.653,0,0.0667,3.1e-05,0.0,0.201,0.315,141.74,5XacDuEUZ40blaEX7e3vJ7,spotify:track:5XacDuEUZ40blaEX7e3vJ7,235213,4,metal,0,999088
105,0.37,0.993,5,-3.551,1,0.13,0.00015,0.0692,0.364,0.295,172.025,34JGsiDkpgQ9KtjKNOO3h4,spotify:track:34JGsiDkpgQ9KtjKNOO3h4,217160,4,metal,46,35127
106,0.402,0.647,11,-7.243,0,0.032,0.00281,1.77e-05,0.111,0.508,167.973,0ojGXbSAH6INkZX24Kfs2u,spotify:track:0ojGXbSAH6INkZX24Kfs2u,287467,4,metal,54,776213
107,0.657,0.782,7,-5.906,1,0.0362,0.000552,3.42e-05,0.0573,0.675,117.036,4YHFUrqEXEvHiiYx2NFwVE,spotify:track:4YHFUrqEXEvHiiYx2NFwVE,247867,4,metal,33,183557
108,0.466,0.912,1,-5.141,0,0.0466,7.75e-05,0.00294,0.284,0.661,136.035,3a61be1anmjh3hzBrQzlYn,spotify:track:3a61be1anmjh3hzBrQzlYn,206563,4,metal,0,195753
109,0.458,0.951,6,-4.936,1,0.075,0.000254,0.00262,0.109,0.495,155.073,0x4rHQ1Syor8YChasHuRJg,spotify:track:0x4rHQ1Syor8YChasHuRJg,266467,4,metal,0,34700
110,0.437,0.957,2,-1.913,1,0.0617,2.8e-05,0.000575,0.091,0.241,172.019,7HMC4F7fwmR1hhkqrKfKJi,spotify:track:7HMC4F7fwmR1hhkqrKfKJi,210343,4,metal,28,20168
111,0.334,0.923,4,-3.143,0,0.0901,0.0163,0.0,0.274,0.25,179.977,0fNSEGMYMcJpQIcLpUq9FT,spotify:track:0fNSEGMYMcJpQIcLpUq9FT,346053,3,metal,40,330127
112,0.495,0.965,1,-6.744,0,0.0781,0.00039,3.35e-06,0.305,0.466,151.968,2xMEKnHsZLusGWXSCaKkh9,spotify:track:2xMEKnHsZLusGWXSCaKkh9,202453,4,metal,50,53879
113,0.455,0.912,1,-9.305,1,0.12,0.0257,0.605,0.43,0.241,139.937,4xcyvmg5RAdxdQRzvApaUN,spotify:track:4xcyvmg5RAdxdQRzvApaUN,354653,4,metal,0,354993
114,0.522,0.954,0,-6.468,1,0.0514,0.00283,0.197,0.119,0.329,105.012,2IwBtsToltEHPDn8QJqHaC,spotify:track:2IwBtsToltEHPDn8QJqHaC,326772,4,metal,30,168673
115,0.135,0.939,7,-5.644,1,0.137,1.99e-05,0.0561,0.112,0.17,91.422,5bh6QfHWuR1YdnKOdj8kYA,spotify:track:5bh6QfHWuR1YdnKOdj8kYA,372627,3,metal,30,143649
116,0.493,0.975,0,-3.391,1,0.0832,4.2e-05,0.76,0.208,0.207,100.001,04I8CtevYCYmQeTrre9CZC,spotify:track:04I8CtevYCYmQeTrre9CZC,215467,4,metal,34,28971
117,0.544,0.944,4,-6.161,1,0.0522,0.00266,1.48e-06,0.103,0.572,135.076,0TpukZ7KJGyxYGFe6AgtOD,spotify:track:0TpukZ7KJGyxYGFe6AgtOD,191670,4,metal,51,53879
118,0.376,0.926,2,-5.102,0,0.0962,2.79e-05,0.846,0.384,0.232,142.158,4w6GKkwtaw8x5MQ3l3cPPn,spotify:track:4w6GKkwtaw8x5MQ3l3cPPn,239142,4,metal,36,17365
119,0.446,0.965,9,-4.821,0,0.0676,6.4e-05,0.000136,0.241,0.544,164.03,1YzpldeqIg9ajimliORKzK,spotify:track:1YzpldeqIg9ajimliORKzK,211600,4,metal,0,186175
120,0.36,0.99,8,-4.444,1,0.17,1.25e-05,3.12e-05,0.172,0.151,191.99,0LtZ0J7wBewtpjA6w98MlC,spotify:track:0LtZ0J7wBewtpjA6w98MlC,313355,4,metal,37,74246
121,0.425,0.938,8,-6.223,1,0.0917,0.00254,0.0353,0.207,0.151,146.01,7uV7feIzEHk0TS1xWw4zwU,spotify:track:7uV7feIzEHk0TS1xWw4zwU,255238,4,metal,42,723029
122,0.311,0.988,7,-3.397,1,0.113,2.83e-05,0.13,0.132,0.269,195.058,2AjEKcRXkntPkujLXp6hGD,spotify:track:2AjEKcRXkntPkujLXp6hGD,279692,3,metal,37,34822
123,0.318,0.984,2,-4.588,1,0.102,0.000149,0.788,0.127,0.0509,123.005,6V1tb8rFw1nPeOXX4sccTC,spotify:track:6V1tb8rFw1nPeOXX4sccTC,348100,4,metal,0,1636854
124,0.349,0.907,1,-4.545,1,0.142,4.51e-05,5.62e-05,0.196,0.326,164.057,5MgL0ccriqgDP1Gq3pwNNO,spotify:track:5MgL0ccriqgDP1Gq3pwNNO,189499,4,metal,57,576994
125,0.343,0.967,2,-5.088,0,0.16,1.34e-05,0.00302,0.0556,0.222,169.929,4K21taEZsYaCLsWosMcqeq,spotify:track:4K21taEZsYaCLsWosMcqeq,230093,4,metal,33,95339
126,0.534,0.969,3,-3.378,1,0.0535,0.000359,0.564,0.269,0.598,75.005,3iUJrkMilUVkUKtYZK7Th4,spotify:track:3iUJrkMilUVkUKtYZK7Th4,376920,4,metal,58,570844
127,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,1cqOwtA698krc8BKMUj4lt,spotify:track:1cqOwtA698krc8BKMUj4lt,320507,4,metal,44,748877
128,0.432,0.917,7,-6.217,1,0.0496,6.73e-05,0.00197,0.121,0.487,149.938,3B2BYW1eovn4zK4iOm13TJ,spotify:track:3B2BYW1eovn4zK4iOm13TJ,281640,4,metal,31,183557
129,0.542,0.932,3,-4.456,0,0.0707,0.000534,0.129,0.386,0.376,112.474,1dPLUFDn4ZnmCQRslS6vMm,spotify:track:1dPLUFDn4ZnmCQRslS6vMm,201405,4,metal,34,42952
130,0.235,0.989,2,-3.79,1,0.185,1.91e-05,0.0249,0.56,0.213,169.966,4lNksX77bs7kU9qNMjUvzP,spotify:track:4lNksX77bs7kU9qNMjUvzP,251573,4,metal,36,42884
131,0.586,0.955,11,-6.572,0,0.0684,0.000107,0.253,0.242,0.324,126.024,4FBNk8oVjE2ZURNW2856A8,spotify:track:4FBNk8oVjE2ZURNW2856A8,184127,4,metal,39,112647
132,0.302,0.917,3,-4.357,0,0.0773,0.0127,0.0461,0.117,0.0839,119.957,0QBSV8U9hl1GkdFilmQFNp,spotify:track:0QBSV8U9hl1GkdFilmQFNp,539025,4,metal,33,17242
133,0.548,0.887,5,-4.187,0,0.0331,0.00616,0.0,0.432,0.38,133.04,2va05YoGLMgWLiVnQJFOQa,spotify:track:2va05YoGLMgWLiVnQJFOQa,237744,4,metal,0,9691
134,0.513,0.946,1,-5.03,0,0.11,3.35e-05,5.28e-05,0.126,0.614,94.96,1PFKsXase0JFt1KVH6qm5P,spotify:track:1PFKsXase0JFt1KVH6qm5P,199587,4,metal,24,45306
135,0.368,0.951,11,-5.973,0,0.105,8.26e-05,3.66e-05,0.203,0.0796,184.031,5yxBjLv4Zh3VLp4kSvoZyG,spotify:track:5yxBjLv4Zh3VLp4kSvoZyG,277187,4,metal,52,613682
136,0.416,0.9,9,-4.561,0,0.05,0.00375,4.46e-05,0.194,0.438,74.969,1CfIgWmS5LuZMinBMjxuWc,spotify:track:1CfIgWmS5LuZMinBMjxuWc,276987,4,metal,9,83645
137,0.496,0.963,1,-5.148,1,0.085,3.97e-05,0.00173,0.0879,0.244,130.026,40uoWwjCun3axkfsQSUa8Z,spotify:track:40uoWwjCun3axkfsQSUa8Z,188769,4,metal,37,4621
138,0.308,0.953,5,-4.645,1,0.123,0.000159,0.00154,0.295,0.291,118.051,1K39nmA9tBudF6jNiV1iO6,spotify:track:1K39nmA9tBudF6jNiV1iO6,252189,4,metal,37,28971
139,0.474,0.976,10,-5.616,0,0.104,1.16e-05,7.87e-05,0.281,0.162,139.968,0Q81O7nuF9F1WxAyQ8UtEJ,spotify:track:0Q81O7nuF9F1WxAyQ8UtEJ,250987,4,metal,34,81278
0,0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,6p8eFfPw3nQkf37aT3AkmK,spotify:track:6p8eFfPw3nQkf37aT3AkmK,438120,4,metal,72,7552207
2,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,5sICkBXVmaCQk5aISGR3x1,spotify:track:5sICkBXVmaCQk5aISGR3x1,331267,4,metal,81,21912076
4,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,59WN2psjkt1tyaxjspN8fp,spotify:track:59WN2psjkt1tyaxjspN8fp,313573,4,metal,80,4961837
5,0.35,0.985,10,-5.676,0,0.122,0.00876,0.551,0.36,0.323,151.007,0dlTGl67UFWcKupzkxZYOn,spotify:track:0dlTGl67UFWcKupzkxZYOn,343640,4,metal,71,25076385
6,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4e9eGQYsOiBcftrWXwsVco,spotify:track:4e9eGQYsOiBcftrWXwsVco,235053,4,metal,76,8373163
7,0.532,0.941,9,-9.025,1,0.0465,0.000579,0.0527,0.15,0.278,102.198,5CPXR6lDTvngxtmMZxnWmC,spotify:track:5CPXR6lDTvngxtmMZxnWmC,493933,4,metal,61,1355414
8,0.283,0.891,2,-8.165,1,0.178,0.00678,0.0038,0.159,0.226,92.049,1pr9TZGOXeJUggIal1Wq3R,spotify:track:1pr9TZGOXeJUggIal1Wq3R,258267,4,metal,65,5640992
9,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,0L7zm6afBEtrNKo6C6Gj08,spotify:track:0L7zm6afBEtrNKo6C6Gj08,365827,4,metal,67,3263159
10,0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,6olS0TmHmsGr0hXtcBsiVM,spotify:track:6olS0TmHmsGr0hXtcBsiVM,262133,4,metal,65,4102407
11,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,4vJr55lngvhSM8WIh9CjQc,spotify:track:4vJr55lngvhSM8WIh9CjQc,422933,4,metal,66,3894927
12,0.511,0.97,10,-3.72,1,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,2R6UrJ8uWbSIiHWmvRQvN8,spotify:track:2R6UrJ8uWbSIiHWmvRQvN8,304693,4,metal,75,21912076
13,0.42,0.911,10,-10.098,0,0.102,0.000611,0.00255,0.0539,0.458,127.671,1bcioXEBfobgGko8dsexRr,spotify:track:1bcioXEBfobgGko8dsexRr,164267,4,metal,0,1354532
14,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,4A065x9kJt955eGVqf813g,spotify:track:4A065x9kJt955eGVqf813g,149467,1,metal,68,4023696
15,0.538,0.835,11,-7.637,1,0.0265,3.24e-05,2.7e-06,0.219,0.667,97.958,65JrmVnWM5KzM1WrXIY0tI,spotify:track:65JrmVnWM5KzM1WrXIY0tI,275160,4,metal,53,3324511
17,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,7fcfNW0XxTWlwVlftzfDOR,spotify:track:7fcfNW0XxTWlwVlftzfDOR,315120,4,metal,74,3894927
18,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,255733,4,metal,75,5640992
19,0.624,0.876,7,-6.005,1,0.0342,0.000926,0.00164,0.0561,0.453,89.24,5UaDi8KzCGJqFfVAOBfXhi,spotify:track:5UaDi8KzCGJqFfVAOBfXhi,324600,4,metal,66,21912076
20,0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,5LyRtsQLhcXmy50VXhQXXS,spotify:track:5LyRtsQLhcXmy50VXhQXXS,392600,4,metal,68,4102407
21,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,210240,4,metal,83,8373163
22,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,5cZqsjVs6MevCnAkasbEOX,spotify:track:5cZqsjVs6MevCnAkasbEOX,166707,4,metal,75,4868605
23,0.382,0.996,7,-4.119,1,0.104,0.00208,0.0,0.417,0.327,93.345,2gscB6kDOmrv1P6qs2KXE3,spotify:track:2gscB6kDOmrv1P6qs2KXE3,147840,4,metal,71,8626098
24,0.49,0.951,1,-3.777,1,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,6FUwPb4mGlUDbx42uspXaZ,spotify:track:6FUwPb4mGlUDbx42uspXaZ,269800,4,metal,70,21912076
25,0.486,0.938,1,-6.652,1,0.0704,1.79e-05,0.000103,0.361,0.525,125.816,5Ds35L9KpUDKgSxZ6whuoQ,spotify:track:5Ds35L9KpUDKgSxZ6whuoQ,152560,4,metal,62,4023696
26,0.459,0.926,4,-3.415,1,0.155,0.0239,1.93e-05,0.183,0.569,151.534,2rBHnIxbhkMGLpqmsNX91M,spotify:track:2rBHnIxbhkMGLpqmsNX91M,243453,4,metal,65,4961837
27,0.272,0.958,0,-10.797,1,0.381,0.00195,4.63e-05,0.0915,0.0382,136.867,203xxdlledLFnkqrUleD72,spotify:track:203xxdlledLFnkqrUleD72,348093,4,metal,56,567361
28,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,0snQkGI5qnAmohLE7jTsTn,spotify:track:0snQkGI5qnAmohLE7jTsTn,218933,3,metal,80,8373163
29,0.498,0.901,6,-6.724,0,0.0511,0.00102,0.000729,0.104,0.572,96.916,57IEwDDEj8q9UQKc0MNR2x,spotify:track:57IEwDDEj8q9UQKc0MNR2x,258267,4,metal,54,2352084
30,0.468,0.769,4,-7.036,1,0.041,0.00014,0.00124,0.271,0.17,104.102,2F6FfZ4w8z3eJpSxPotVO5,spotify:track:2F6FfZ4w8z3eJpSxPotVO5,270920,4,metal,71,5640992
31,0.444,0.911,11,-6.117,0,0.0398,0.0139,0.00955,0.0868,0.556,106.437,7DuRbuweGD2cpGN74cpPAF,spotify:track:7DuRbuweGD2cpGN74cpPAF,282507,4,metal,58,342253
32,0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,6Nm8h73ycDG2saCnZV8poF,spotify:track:6Nm8h73ycDG2saCnZV8poF,222827,4,metal,74,2268997
33,0.54,0.584,7,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261,4aYLAF6ckQ5ooGGGM7sWAa,spotify:track:4aYLAF6ckQ5ooGGGM7sWAa,386493,4,metal,75,21912076
34,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,5awDvzxWfd53SSrsRZ8pXO,spotify:track:5awDvzxWfd53SSrsRZ8pXO,234227,4,metal,74,7386325
35,0.342,0.987,3,-4.42,1,0.205,0.000262,0.00025,0.172,0.0418,110.125,0t1lDXmMWBzF6mfnQ6KwqZ,spotify:track:0t1lDXmMWBzF6mfnQ6KwqZ,320520,4,metal,54,3095615
36,0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,1158ckiB5S4cpsdYHDB9IF,spotify:track:1158ckiB5S4cpsdYHDB9IF,214760,4,metal,74,2758941
37,0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,6AioOohg4bQZFA4jIYQQ2r,spotify:track:6AioOohg4bQZFA4jIYQQ2r,363067,4,metal,67,2733492
38,0.527,0.907,8,-5.772,1,0.0377,8.39e-05,0.00755,0.0891,0.364,112.089,30RKGpKHqr7ytcTljw436k,spotify:track:30RKGpKHqr7ytcTljw436k,329760,4,metal,59,21912076
39,0.669,0.656,9,-10.549,1,0.0413,0.00113,0.000252,0.0989,0.464,108.098,62HyVeSK4fpxjKj6dsI5MP,spotify:track:62HyVeSK4fpxjKj6dsI5MP,259866,4,metal,51,1535372
40,0.684,0.851,9,-9.792,1,0.0407,0.000613,0.0029,0.535,0.512,112.662,4tvBoSWeIW0bjhKNre5mod,spotify:track:4tvBoSWeIW0bjhKNre5mod,234080,4,metal,69,987187
41,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,7cWBlhe7dt3nHipbII25m1,spotify:track:7cWBlhe7dt3nHipbII25m1,153800,4,metal,24,8373163
42,0.497,0.947,0,-8.802,1,0.0391,8.21e-05,0.000693,0.118,0.588,90.371,6nxHMqTNKWlQnx5AFxz1iX,spotify:track:6nxHMqTNKWlQnx5AFxz1iX,217907,4,metal,55,399674
43,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,39E1yxw6gHQbnFlCqIMYHI,spotify:track:39E1yxw6gHQbnFlCqIMYHI,296307,4,metal,0,1354532
44,0.419,0.878,7,-6.352,1,0.0553,0.000594,0.559,0.139,0.666,147.385,2M5WTwqnkyz7bW6P1CiD6q,spotify:track:2M5WTwqnkyz7bW6P1CiD6q,264800,4,metal,65,3894927
45,0.335,0.849,0,-6.927,1,0.321,0.00193,0.254,0.0928,0.256,181.716,0nLOl4fSiBZKGFla5pLUtf,spotify:track:0nLOl4fSiBZKGFla5pLUtf,399267,3,metal,62,2733492
46,0.487,0.976,7,-7.567,1,0.105,6.8e-06,0.352,0.242,0.305,133.176,49IA4BhFCOWZQ7A7wxfa4e,spotify:track:49IA4BhFCOWZQ7A7wxfa4e,208667,4,metal,53,2352084
47,0.499,0.934,8,-3.661,0,0.0966,0.0468,3.13e-06,0.703,0.357,110.044,4sOlbksuGHyUkSafNnho2f,spotify:track:4sOlbksuGHyUkSafNnho2f,321573,4,metal,58,545052
48,0.668,0.788,5,-6.752,1,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,7hgtn706RqLE5q1mWe8aQx,spotify:track:7hgtn706RqLE5q1mWe8aQx,251533,4,metal,57,134426
49,0.412,0.939,11,-5.573,1,0.168,0.0471,0.066,0.214,0.328,170.133,66uYWEw9gJxkPw6STqNcKl,spotify:track:66uYWEw9gJxkPw6STqNcKl,208707,4,metal,41,1535372
50,0.263,0.97,5,-4.182,0,0.163,0.00338,0.000795,0.0922,0.17,151.729,3Ky8IzV8IVSwijtaTWB2SK,spotify:track:3Ky8IzV8IVSwijtaTWB2SK,397827,4,metal,58,3095615
51,0.544,0.917,5,-6.086,1,0.0788,0.0306,5.32e-06,0.064,0.642,140.639,6g48vpikqU2atsrDXdGzKo,spotify:track:6g48vpikqU2atsrDXdGzKo,212693,4,metal,56,245085
52,0.405,0.932,7,-11.151,1,0.0929,0.00215,0.0317,0.072,0.408,194.639,4GMQOjbWshf4Mzphkjg0DJ,spotify:track:4GMQOjbWshf4Mzphkjg0DJ,322933,4,metal,51,4102407
53,0.437,0.94,10,-5.467,1,0.0895,0.00616,0.0055,0.0898,0.426,95.171,2rKz4ihTRHCD0RpNaO1ANJ,spotify:track:2rKz4ihTRHCD0RpNaO1ANJ,287667,4,metal,50,570844
54,0.636,0.743,10,-7.112,1,0.0354,0.000231,0.665,0.123,0.356,95.821,09bkkXFpOVi3aPLvByyWD5,spotify:track:09bkkXFpOVi3aPLvByyWD5,355933,4,metal,53,199615
55,0.539,0.982,0,-4.495,1,0.0592,1.42e-05,0.462,0.371,0.145,132.984,0Vcpo9El50PNNbZXfKbNti,spotify:track:0Vcpo9El50PNNbZXfKbNti,310293,4,metal,51,417835
56,0.286,0.728,0,-6.608,1,0.0616,0.000174,0.836,0.133,0.467,171.441,0pwObEOHolQZSldJ2q1wpy,spotify:track:0pwObEOHolQZSldJ2q1wpy,312120,4,metal,66,2733492
57,0.158,0.572,7,-6.293,0,0.0346,0.000926,0.893,0.144,0.347,79.176,69Yia3qCLw6N9U80WhLwLn,spotify:track:69Yia3qCLw6N9U80WhLwLn,223933,3,metal,57,632291
58,0.481,0.981,6,-6.456,0,0.143,0.000148,0.0555,0.144,0.102,97.106,0MU1TyyAbuoXLGiQBgW9CI,spotify:track:0MU1TyyAbuoXLGiQBgW9CI,344360,4,metal,55,3263159
59,0.365,0.538,2,-6.951,1,0.035,0.00039,0.0869,0.198,0.314,79.863,0PicuPCfXDJyyRtOR1ukGW,spotify:track:0PicuPCfXDJyyRtOR1ukGW,245973,4,metal,61,2758941
60,0.637,0.658,2,-5.775,1,0.0291,0.00918,0.00229,0.295,0.328,96.072,0xrkyEMkG4dVa5OMLQZOX8,spotify:track:0xrkyEMkG4dVa5OMLQZOX8,264267,4,metal,70,7386325
61,0.281,0.916,9,-4.676,1,0.0655,0.0282,3.16e-06,0.157,0.532,146.645,40j3GW7l0R4EM12fHqNqM2,spotify:track:40j3GW7l0R4EM12fHqNqM2,283693,4,metal,51,7552207
62,0.348,0.7,4,-8.885,1,0.0611,0.0397,0.00228,0.106,0.416,93.614,6HtFpG2WX3TfB8oLLua3XJ,spotify:track:6HtFpG2WX3TfB8oLLua3XJ,675653,4,metal,45,623148
63,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,6ursmCnbc9oDRGa2yHKkoZ,spotify:track:6ursmCnbc9oDRGa2yHKkoZ,212253,4,metal,62,1487386
64,0.541,0.91,0,-5.114,1,0.0529,4.33e-06,0.597,0.79,0.397,125.076,0BX3ysoHJvxmLEhPMAfb2z,spotify:track:0BX3ysoHJvxmLEhPMAfb2z,292587,3,metal,55,417835
65,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,6DyywdbmTzlmXBzG9ym7Rt,spotify:track:6DyywdbmTzlmXBzG9ym7Rt,306853,4,metal,68,2733492
66,0.57,0.866,2,-6.106,0,0.0281,9.87e-05,0.000355,0.144,0.358,98.551,0FxRbTtlo8AutEbifokqGf,spotify:track:0FxRbTtlo8AutEbifokqGf,217333,4,metal,47,1535372
67,0.332,0.988,8,-4.111,1,0.146,7.65e-05,0.0126,0.055,0.097,98.878,1E0yt5XSdjE9NOu897RilW,spotify:track:1E0yt5XSdjE9NOu897RilW,291733,4,metal,55,3095615
68,0.364,0.982,6,-7.034,0,0.195,6.65e-05,0.0124,0.163,0.127,113.772,3fkCcM1txNmc5YsqfwiAQp,spotify:track:3fkCcM1txNmc5YsqfwiAQp,392800,4,metal,43,632291
69,0.496,0.62,4,-7.458,0,0.0265,0.00386,1.47e-06,0.114,0.279,140.06,1fvlJQrm3yoN2TpKH5FgiR,spotify:track:1fvlJQrm3yoN2TpKH5FgiR,384013,4,metal,60,514704
70,0.38,0.994,7,-4.638,1,0.124,0.000536,0.00128,0.0956,0.267,96.325,1g8lVIsEkDaGD1nKw6fwUb,spotify:track:1g8lVIsEkDaGD1nKw6fwUb,199881,4,metal,64,8626098
71,0.344,0.955,1,-10.614,1,0.0444,5.4e-06,0.111,0.0665,0.352,111.67,2qPOCBPDAfDTMFAgUZefw0,spotify:track:2qPOCBPDAfDTMFAgUZefw0,203680,4,metal,0,849950
72,0.35,0.896,9,-10.907,1,0.0574,4.94e-05,0.0255,0.309,0.493,115.065,1CRS7nh71URmTUbKAvgqPg,spotify:track:1CRS7nh71URmTUbKAvgqPg,248667,4,metal,42,2069491
73,0.475,0.953,2,-6.951,1,0.15,0.000291,0.00338,0.104,0.232,118.033,2OoS1aZFAFscH1cUiKlazH,spotify:track:2OoS1aZFAFscH1cUiKlazH,199227,4,metal,57,1487386
75,0.278,0.937,7,-6.952,1,0.168,0.000535,0.118,0.227,0.29,154.244,3qHlBxD3acw5nrl7Padt0v,spotify:track:3qHlBxD3acw5nrl7Padt0v,296627,3,metal,58,1111142
76,0.348,0.973,10,-4.818,0,0.0716,0.000457,0.781,0.135,0.374,152.235,6WBdwdLLif4kuG3s6ot8uB,spotify:track:6WBdwdLLif4kuG3s6ot8uB,133067,1,metal,46,171846
77,0.573,0.929,11,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57,1TEZWG1FdjzDdercCguTwj,spotify:track:1TEZWG1FdjzDdercCguTwj,289560,4,metal,67,4868605
78,0.335,0.887,1,-9.044,1,0.0719,0.00301,0.615,0.106,0.158,105.29,2G99JtIngAKV9LnMBzQUXG,spotify:track:2G99JtIngAKV9LnMBzQUXG,986827,4,metal,42,320481
79,0.439,0.983,3,-4.911,1,0.123,1.31e-05,0.319,0.183,0.262,156.977,0Lc3diklqgtWER4cnESn8u,spotify:track:0Lc3diklqgtWER4cnESn8u,256333,4,metal,0,998136
80,0.67,0.755,3,-7.416,1,0.031,0.000358,0.244,0.344,0.813,111.984,1hNE737dkYD9ZM1J8H9chv,spotify:track:1hNE737dkYD9ZM1J8H9chv,289267,4,metal,1,7386325
81,0.357,0.905,1,-7.787,1,0.0523,0.00395,0.000417,0.375,0.546,81.294,5gnjaZqOaqE5GZKjby8KoT,spotify:track:5gnjaZqOaqE5GZKjby8KoT,330227,4,metal,51,849950
82,0.674,0.907,1,-6.706,1,0.0714,0.000386,0.608,0.104,0.576,101.449,6JgxvNYi44NFHCtQmZncTv,spotify:track:6JgxvNYi44NFHCtQmZncTv,268760,4,metal,47,987187
83,0.331,0.946,7,-4.599,1,0.0775,0.0309,5.62e-06,0.254,0.534,139.965,2W2eaLVKv9NObcLXlYRZZo,spotify:track:2W2eaLVKv9NObcLXlYRZZo,159773,4,metal,66,8626098
