,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,popularity,artist_followers
34,0.697,0.777,7,-3.472,0,0.0834,0.0107,0.0,0.097,0.555,103.996,4Ow0gCGxYfOcyiCuZOt9mp,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,151442,4,54,190581
36,0.441,0.46,1,-8.393,1,0.0601,0.373,0.0,0.106,0.448,140.121,4OuoS8NAur7tj6rMDpTVjJ,spotify:track:4OuoS8NAur7tj6rMDpTVjJ,202750,4,55,8478
37,0.578,0.538,1,-7.335,0,0.209,0.388,0.0,0.394,0.361,93.153,79h6P8bV0ENtq6Vmhkpewr,spotify:track:79h6P8bV0ENtq6Vmhkpewr,204255,4,56,27188
38,0.712,0.491,9,-8.575,1,0.0643,0.332,0.0,0.224,0.319,126.125,4XCGTV9uchQOFffzH1eqDo,spotify:track:4XCGTV9uchQOFffzH1eqDo,209048,4,50,814
40,0.637,0.53,11,-5.661,0,0.0336,0.679,3.67e-06,0.0997,0.408,140.204,05KQMm1vL6MnJkgobUtwft,spotify:track:05KQMm1vL6MnJkgobUtwft,155220,4,56,971019
42,0.745,0.649,5,-6.24,0,0.0417,0.201,1.64e-06,0.206,0.627,127.979,2ICsg0MAobTLg4VVjW2iE5,spotify:track:2ICsg0MAobTLg4VVjW2iE5,204848,4,53,97306
44,0.343,0.331,0,-11.067,0,0.0421,0.857,0.0,0.0896,0.154,173.65,1lHlKCdVZ4CGbbkTuG6LfT,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,196480,3,54,42782
45,0.585,0.394,6,-9.016,0,0.0321,0.676,0.0,0.119,0.345,84.018,68kVzJf0STAv91tuLutuDr,spotify:track:68kVzJf0STAv91tuLutuDr,212963,4,49,483450
46,0.569,0.633,1,-8.26,1,0.0965,0.363,0.00155,0.123,0.568,149.904,4JmmjsGmOED0sn0Le3r84u,spotify:track:4JmmjsGmOED0sn0Le3r84u,355484,4,52,212369
47,0.785,0.501,7,-8.358,0,0.0616,0.33,0.0,0.12,0.126,101.93,6SuC1LItQ9V9SjET2EvvtD,spotify:track:6SuC1LItQ9V9SjET2EvvtD,187353,4,54,164075
48,0.565,0.59,1,-5.73,0,0.0838,0.402,0.0,0.265,0.272,108.111,3yyHRwblo5kk0fH9pfMP6M,spotify:track:3yyHRwblo5kk0fH9pfMP6M,151968,1,49,89861
0,0.778,0.816,8,-8.331,1,0.0497,0.0607,0.88,0.121,0.29,124.997,4s8BpmFtxDgeCoPj2XHtVj,spotify:track:4s8BpmFtxDgeCoPj2XHtVj,219402,4,75,41917
3,0.726,0.508,4,-8.451,0,0.0467,0.0576,2.04e-05,0.0618,0.429,174.103,1TksL7PBmYxefJYTBrnSE6,spotify:track:1TksL7PBmYxefJYTBrnSE6,148966,4,57,56723
4,0.804,0.634,11,-5.636,0,0.0588,0.032,1.56e-06,0.192,0.852,122.096,6mMVJJkpzL5r9OyqX7VzBk,spotify:track:6mMVJJkpzL5r9OyqX7VzBk,165768,4,45,40119
5,0.827,0.638,11,-3.163,1,0.383,0.481,0.0,0.093,0.474,98.881,5DhLsu431rudt8PENvUDao,spotify:track:5DhLsu431rudt8PENvUDao,197638,4,73,21558
6,0.799,0.705,0,-7.582,1,0.0698,0.0554,0.0,0.426,0.88,106.979,0gq4UgDPGFdqpsWshU7dmv,spotify:track:0gq4UgDPGFdqpsWshU7dmv,166560,4,73,173658
7,0.656,0.697,4,-6.131,0,0.0335,0.0739,1.57e-06,0.327,0.25,160.034,14dDvp4EA4E3QLruknbMin,spotify:track:14dDvp4EA4E3QLruknbMin,147562,4,73,85498
14,0.672,0.725,1,-3.716,1,0.0393,0.2,1.57e-05,0.0709,0.784,173.925,0iBWf9gz65kHxuQkZkrNUc,spotify:track:0iBWf9gz65kHxuQkZkrNUc,179243,4,70,25203
16,0.867,0.695,8,-4.495,1,0.0726,0.0501,0.00181,0.0876,0.762,100.022,0h09eYhmViqa1Uxkil7yza,spotify:track:0h09eYhmViqa1Uxkil7yza,175265,4,73,83325
17,0.907,0.631,7,-8.775,1,0.307,0.137,1.07e-05,0.115,0.241,97.073,60AXxYSSMIcULLhw3RO9yn,spotify:track:60AXxYSSMIcULLhw3RO9yn,160177,4,67,400238
22,0.868,0.718,0,-4.924,0,0.0474,0.204,1.77e-05,0.343,0.915,113.991,7aDHKwBUUx7dmuuyCQygD4,spotify:track:7aDHKwBUUx7dmuuyCQygD4,188487,4,65,250261
24,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,3nEHrvNNtgLv9rneTAYVr4,spotify:track:3nEHrvNNtgLv9rneTAYVr4,214071,4,82,3581485
25,0.748,0.693,7,-8.332,1,0.0897,0.0282,1.16e-06,0.0791,0.406,110.025,0RRTQ89tQcyQG2hf54N8fz,spotify:track:0RRTQ89tQcyQG2hf54N8fz,186000,4,38,45762
28,0.682,0.799,10,-5.227,1,0.0275,0.0445,2.7e-06,0.15,0.661,114.998,2ExdbieQffMXpY7ygN2YN9,spotify:track:2ExdbieQffMXpY7ygN2YN9,208681,4,66,31807
30,0.789,0.668,11,-5.501,0,0.035,0.0573,0.000822,0.154,0.963,131.009,6yv54xH6fZONDqajlDynO1,spotify:track:6yv54xH6fZONDqajlDynO1,141069,4,46,85498
32,0.648,0.637,10,-8.531,0,0.0584,0.287,0.0,0.263,0.736,170.124,7lP1zUASWfS5TLBdQDj3DA,spotify:track:7lP1zUASWfS5TLBdQDj3DA,172235,4,52,40119
35,0.775,0.712,9,-6.376,1,0.0287,0.0488,5.45e-06,0.187,0.887,120.022,07wa4OYLExaJjgHWtdzniV,spotify:track:07wa4OYLExaJjgHWtdzniV,131251,4,45,85498
36,0.529,0.437,5,-8.687,1,0.191,0.323,0.0,0.0912,0.549,147.314,7ei5RfilwI6o46e162cDuA,spotify:track:7ei5RfilwI6o46e162cDuA,129500,4,70,2841
39,0.795,0.625,11,-3.772,0,0.125,0.185,0.0,0.192,0.789,117.002,7KRLuW6FGjcT0erRP4SLfW,spotify:track:7KRLuW6FGjcT0erRP4SLfW,141542,4,69,85498
44,0.94,0.918,2,-7.416,0,0.234,0.0775,0.0,0.0918,0.652,129.997,5R7KyW1qVi1CHzZiB4ALFs,spotify:track:5R7KyW1qVi1CHzZiB4ALFs,165534,4,71,87442
47,0.696,0.727,2,-4.516,0,0.166,0.316,0.0,0.252,0.786,120.05,5fWyEc2ER2kselpeWQ6Yc7,spotify:track:5fWyEc2ER2kselpeWQ6Yc7,173283,4,66,45762
49,0.855,0.698,8,-5.818,1,0.122,0.238,0.0,0.0843,0.723,126.087,4RCKxit6c2kl7dwJPKT3hc,spotify:track:4RCKxit6c2kl7dwJPKT3hc,150477,4,65,28235
0,0.821,0.522,2,-8.308,1,0.059,0.28,0.0,0.102,0.523,135.079,5YvL3ytkusKcM5ozxD9fKN,spotify:track:5YvL3ytkusKcM5ozxD9fKN,151107,4,69,819692
1,0.688,0.721,4,-7.931,0,0.0326,0.126,0.000247,0.583,0.493,104.973,2KTfSSKBBfMLXwDqrtoOE5,spotify:track:2KTfSSKBBfMLXwDqrtoOE5,225768,4,72,1374733
2,0.878,0.604,7,-7.411,0,0.334,0.52,0.0,0.286,0.928,127.034,0dorKIz071s55Jy0zxb4aW,spotify:track:0dorKIz071s55Jy0zxb4aW,146269,4,76,180923
3,0.709,0.633,6,-7.865,1,0.0845,0.152,1.34e-06,0.224,0.45,143.134,032CWjRKDdkVHAsrdgOj1w,spotify:track:032CWjRKDdkVHAsrdgOj1w,142657,4,75,437689
4,0.819,0.633,0,-6.619,1,0.164,0.0696,0.0,0.163,0.794,109.072,1SDoIIjDCFjJuglM7qbIqf,spotify:track:1SDoIIjDCFjJuglM7qbIqf,162936,4,66,285746
5,0.919,0.575,1,-8.751,1,0.242,0.228,0.0,0.114,0.717,104.999,7kRCfAV3W39reD8Tjie8jP,spotify:track:7kRCfAV3W39reD8Tjie8jP,169429,4,75,54145
6,0.844,0.586,9,-10.061,1,0.0725,0.402,0.0,0.0792,0.676,115.001,7ApeFeWYcnTTGOpo5b9Yx6,spotify:track:7ApeFeWYcnTTGOpo5b9Yx6,180806,4,74,104173
7,0.738,0.783,2,-5.931,1,0.227,0.335,0.0,0.0606,0.719,150.014,7AGGiiTX5RhsVM2rYF6s5O,spotify:track:7AGGiiTX5RhsVM2rYF6s5O,133600,4,68,149288
9,0.889,0.753,0,-6.741,0,0.0457,0.104,2.82e-06,0.278,0.804,129.975,5unyYFSkKz0lhsNsAx3fAz,spotify:track:5unyYFSkKz0lhsNsAx3fAz,145846,4,72,34045
10,0.744,0.928,11,-4.071,0,0.238,0.0084,0.0,0.14,0.302,127.964,7mJlWux2bUOGUFMyCeDU8R,spotify:track:7mJlWux2bUOGUFMyCeDU8R,183750,4,72,14895
11,0.732,0.613,9,-7.011,1,0.138,0.0334,0.0,0.324,0.553,135.998,7jCy1opEtV4a0TnKrtsSdo,spotify:track:7jCy1opEtV4a0TnKrtsSdo,208676,4,64,285746
13,0.887,0.767,9,-6.703,0,0.267,0.39,0.00633,0.0625,0.653,135.966,5FYjUbPN2SDxLVBWGxkb9z,spotify:track:5FYjUbPN2SDxLVBWGxkb9z,187059,4,66,883519
14,0.702,0.658,0,-8.825,0,0.19,0.317,0.0,0.108,0.39,97.963,18DbAECX4iPyws8Ux7MVMX,spotify:track:18DbAECX4iPyws8Ux7MVMX,151840,4,64,819692
15,0.735,0.672,10,-5.03,0,0.0639,0.0744,0.0,0.0942,0.324,95.035,4uOHYc6dCVLcNdQBRUlA0G,spotify:track:4uOHYc6dCVLcNdQBRUlA0G,197053,4,73,1408033
16,0.664,0.617,8,-8.804,1,0.115,0.352,0.0,0.235,0.637,146.098,15TrHBCTobTCJ4ojq9mABc,spotify:track:15TrHBCTobTCJ4ojq9mABc,175000,4,62,32609
17,0.698,0.545,1,-9.484,1,0.036,0.133,0.0,0.0835,0.27,120.961,0IeTXtlaZaJ31r0TfPu6Gc,spotify:track:0IeTXtlaZaJ31r0TfPu6Gc,203395,4,67,1374733
18,0.682,0.675,2,-8.29,1,0.0486,0.251,3.99e-06,0.257,0.617,134.974,2nFaT0t36H6UX3wN3Vxvjm,spotify:track:2nFaT0t36H6UX3wN3Vxvjm,192760,4,71,819692
19,0.826,0.629,2,-8.881,1,0.17,0.479,0.0,0.195,0.864,139.993,785dMrfsQWxg1hcPWXnyli,spotify:track:785dMrfsQWxg1hcPWXnyli,141664,4,72,493839
20,0.516,0.727,4,-9.828,0,0.0694,0.0684,0.000491,0.214,0.279,90.263,5UZubwcBr5gKfGx2r8Ds8p,spotify:track:5UZubwcBr5gKfGx2r8Ds8p,233370,4,68,55294
21,0.805,0.669,1,-5.949,1,0.0668,0.388,0.0,0.226,0.92,104.994,0tTy9lib8CQg7mwFF6lBbD,spotify:track:0tTy9lib8CQg7mwFF6lBbD,144000,4,69,149288
22,0.638,0.543,9,-8.076,1,0.0515,0.656,0.0,0.118,0.587,74.956,1kuw8HFbvgAg3tNqPj00Mb,spotify:track:1kuw8HFbvgAg3tNqPj00Mb,214253,4,64,475426
23,0.759,0.555,0,-6.163,1,0.38,0.0866,0.0,0.0896,0.781,150.053,4Xq0cVrd0JDXQ0p3mlKAr3,spotify:track:4Xq0cVrd0JDXQ0p3mlKAr3,166438,4,70,4276
24,0.974,0.388,0,-10.714,1,0.141,0.246,0.0,0.127,0.911,119.972,7CRfTE9FGb9YdSvoGhl2IP,spotify:track:7CRfTE9FGb9YdSvoGhl2IP,154000,4,70,9627
25,0.734,0.881,7,-3.815,0,0.0453,0.157,0.000562,0.106,0.934,140.043,0u7wjOCv1AbuEkI9UVyMZ6,spotify:track:0u7wjOCv1AbuEkI9UVyMZ6,171056,4,68,1536568
26,0.772,0.607,1,-8.016,1,0.105,0.375,5.61e-05,0.164,0.814,139.963,5sGv8YdAa3XjggnbpF9NC9,spotify:track:5sGv8YdAa3XjggnbpF9NC9,196600,4,69,1408033
27,0.741,0.916,11,-6.072,1,0.117,0.054,0.000481,0.111,0.72,134.945,4QNoyvy5MPuxV3wSQOGTIe,spotify:track:4QNoyvy5MPuxV3wSQOGTIe,167111,4,58,697777
28,0.777,0.625,6,-8.711,0,0.213,0.296,0.0,0.296,0.581,88.512,6eIVuPSZ7D8Q1uaZc8cQnz,spotify:track:6eIVuPSZ7D8Q1uaZc8cQnz,177307,4,64,1408033
29,0.778,0.456,9,-10.165,1,0.192,0.0545,0.000459,0.196,0.119,97.518,0e9dWwZD9EemG1w92C3JLp,spotify:track:0e9dWwZD9EemG1w92C3JLp,146465,4,70,788716
30,0.783,0.518,9,-6.714,0,0.0741,0.121,0.0,0.0519,0.279,134.012,3izCgazreV74HxRq40mkFR,spotify:track:3izCgazreV74HxRq40mkFR,183133,4,63,285746
32,0.788,0.718,2,-7.32,0,0.234,0.329,1.69e-05,0.118,0.513,127.951,0O4OIQKow8DloWa7UzIgyd,spotify:track:0O4OIQKow8DloWa7UzIgyd,168750,4,70,437689
33,0.536,0.744,6,-7.845,0,0.0292,0.0377,0.0651,0.106,0.307,137.947,3YqafSKCCazkxZUdO23iWf,spotify:track:3YqafSKCCazkxZUdO23iWf,251788,4,65,1374733
34,0.823,0.514,7,-7.109,1,0.333,0.117,0.0,0.506,0.521,124.952,2jG3STVcZ9fjYlhXPi7nJ1,spotify:track:2jG3STVcZ9fjYlhXPi7nJ1,126085,4,70,832964
36,0.802,0.725,11,-6.162,0,0.287,0.257,0.0,0.116,0.723,123.005,37xytNxwRuLRuZcJMFH8w7,spotify:track:37xytNxwRuLRuZcJMFH8w7,219268,4,62,697777
38,0.741,0.802,2,-9.045,1,0.329,0.435,0.0,0.357,0.614,127.947,7n7QAwwFJG7jOjxgACW1XC,spotify:track:7n7QAwwFJG7jOjxgACW1XC,172400,4,67,493839
39,0.826,0.544,5,-9.206,0,0.18,0.0792,0.0,0.111,0.201,98.994,5GjZXNj68pNeQrGMLDCUHs,spotify:track:5GjZXNj68pNeQrGMLDCUHs,157576,4,53,450380
41,0.633,0.393,6,-12.812,0,0.0991,0.81,0.0,0.601,0.642,150.0,0czMIykCNrza3OEmWvJEYO,spotify:track:0czMIykCNrza3OEmWvJEYO,120017,4,68,9627
42,0.503,0.743,10,-4.712,1,0.034,0.0671,6.85e-05,0.0984,0.313,174.002,64F1Z2LAsf04V346A75hi1,spotify:track:64F1Z2LAsf04V346A75hi1,209655,4,68,161520
43,0.813,0.534,8,-8.345,0,0.557,0.491,0.0,0.101,0.608,154.684,1tb9XAB1rOFE86RUDGhvMQ,spotify:track:1tb9XAB1rOFE86RUDGhvMQ,154839,4,64,697777
45,0.692,0.768,11,-6.485,0,0.352,0.247,0.000152,0.0861,0.542,119.764,5jrgxqv21VtnVURWPAWoaS,spotify:track:5jrgxqv21VtnVURWPAWoaS,169236,4,66,35272
46,0.916,0.37,1,-9.117,1,0.227,0.0584,0.0,0.0586,0.613,140.057,0WwTcMK4Qj9vKHVV2Me1l8,spotify:track:0WwTcMK4Qj9vKHVV2Me1l8,172233,4,68,146331
47,0.751,0.618,9,-8.316,1,0.0455,0.0885,0.0,0.1,0.346,127.043,35MRc3PXbP6CHCxr5jDyRj,spotify:track:35MRc3PXbP6CHCxr5jDyRj,187080,4,68,819692
48,0.919,0.305,5,-10.412,0,0.227,0.103,0.0,0.145,0.294,114.028,1exAqJDmOQJiwenSklhP0Q,spotify:track:1exAqJDmOQJiwenSklhP0Q,189901,4,62,146331
49,0.58,0.64,1,-6.77,1,0.237,0.00269,3.4e-06,0.125,0.571,160.201,4yRqjKmYzKutOFsQRaDAkV,spotify:track:4yRqjKmYzKutOFsQRaDAkV,114187,4,69,832964
30,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,0e8nrvls4Qqv5Rfa2UhqmO,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,143901,4,89,11444914
33,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,5Z9KJZvQzH6PFmb8SNkxuk,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,212353,4,84,11444914
36,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,203064,4,86,35113036
38,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,200040,4,91,47150984
42,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,3CIyK1V4JEJkg02E4EJnDl,spotify:track:3CIyK1V4JEJkg02E4EJnDl,173381,4,75,41276563
46,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,13Irp51zj01BZu2XtDrnAg,spotify:track:13Irp51zj01BZu2XtDrnAg,187108,4,41,4810826
47,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,250987,4,83,4418821
48,0.937,0.793,11,-4.431,0,0.115,0.0453,0.0,0.341,0.794,106.022,4pi1G1x8tl9VfdD9bL3maT,spotify:track:4pi1G1x8tl9VfdD9bL3maT,172540,4,78,834355
0,0.719,0.465,0,-14.134,1,0.163,0.505,0.0,0.149,0.772,107.029,2bXrayhgyX8nvNNxMjFT0b,spotify:track:2bXrayhgyX8nvNNxMjFT0b,155298,4,0,382
1,0.871,0.374,10,-12.078,1,0.0841,0.186,0.000351,0.0934,0.731,111.01,2E2ZmCeuHrHOECN01QhN0A,spotify:track:2E2ZmCeuHrHOECN01QhN0A,183750,4,57,560688
2,0.78,0.59,3,-7.77,0,0.132,0.487,1.07e-05,0.115,0.66,104.977,5kdlxZ5skOYY3VK8RlfEIZ,spotify:track:5kdlxZ5skOYY3VK8RlfEIZ,206113,4,66,1688851
3,0.84,0.327,6,-11.83,0,0.306,0.651,0.0,0.105,0.367,137.96,4U7uW9KlqalDKu8ff9OyDm,spotify:track:4U7uW9KlqalDKu8ff9OyDm,306790,4,58,560688
4,0.852,0.688,4,-5.124,0,0.211,0.485,1.66e-06,0.199,0.673,102.05,56toH670HEUhhOYEbubXYr,spotify:track:56toH670HEUhhOYEbubXYr,207059,4,57,397768
5,0.872,0.665,0,-6.556,0,0.121,0.187,0.0,0.0817,0.897,110.02,5V0l4DBUYwNr8ETXqf1Yod,spotify:track:5V0l4DBUYwNr8ETXqf1Yod,191673,4,60,1688851
6,0.854,0.367,3,-14.477,0,0.328,0.421,7.73e-05,0.0903,0.349,99.98,74utdoJDUGLIMlrSS6jHlU,spotify:track:74utdoJDUGLIMlrSS6jHlU,196206,4,58,72212
7,0.812,0.618,9,-6.621,0,0.0656,0.0372,0.0,0.142,0.387,115.028,3JFB9ZJ8vZrKL8AJiRspLZ,spotify:track:3JFB9ZJ8vZrKL8AJiRspLZ,176407,4,57,676200
8,0.531,0.65,1,-10.228,0,0.148,0.0774,0.0041,0.0991,0.422,112.012,5NcTOxzo2WE20tFdtUhbAM,spotify:track:5NcTOxzo2WE20tFdtUhbAM,156501,4,57,676200
9,0.765,0.591,7,-9.773,1,0.438,0.386,0.0,0.117,0.367,97.963,0B6AYBv6KlwUwHtAIj9lzF,spotify:track:0B6AYBv6KlwUwHtAIj9lzF,177551,4,54,442079
10,0.747,0.465,1,-14.081,1,0.355,0.612,0.0,0.113,0.616,143.068,641KAqGlHS7CH0wCrhh0Ir,spotify:track:641KAqGlHS7CH0wCrhh0Ir,161541,4,54,42613
11,0.444,0.5,1,-7.706,0,0.0666,0.804,2.05e-06,0.108,0.271,147.757,5hiQSNo6jQbQ2m2gBZs7bU,spotify:track:5hiQSNo6jQbQ2m2gBZs7bU,195598,4,62,428963
12,0.702,0.447,4,-12.074,0,0.633,0.208,9.7e-05,0.0944,0.697,125.16,29AFznq7V8b5C5w5fAaQTx,spotify:track:29AFznq7V8b5C5w5fAaQTx,218725,4,49,584061
13,0.753,0.504,7,-10.196,0,0.132,0.666,1.88e-05,0.121,0.299,107.064,3OFejsaM3NDkclJg3rjWI2,spotify:track:3OFejsaM3NDkclJg3rjWI2,209994,4,55,560688
14,0.867,0.812,9,-4.373,1,0.135,0.127,0.0,0.157,0.734,115.042,06h6dQDVdXjnIOXGXabW02,spotify:track:06h6dQDVdXjnIOXGXabW02,110353,4,54,8328
15,0.468,0.544,3,-6.755,0,0.0413,0.554,0.0,0.0864,0.296,72.957,46Q0bzrsZyD2dzZCuLq5R2,spotify:track:46Q0bzrsZyD2dzZCuLq5R2,272560,4,65,2155071
16,0.779,0.808,1,-4.287,1,0.292,0.0845,4.86e-06,0.0656,0.52,140.241,53NXe3kkRKLOHetbquwSxt,spotify:track:53NXe3kkRKLOHetbquwSxt,190616,4,56,88051
18,0.566,0.332,10,-11.366,1,0.0658,0.769,0.0,0.0806,0.322,88.957,3g4p8OgtpxHpEHzEjnRo6J,spotify:track:3g4p8OgtpxHpEHzEjnRo6J,175911,4,56,428963
20,0.769,0.503,2,-10.117,0,0.348,0.647,0.000315,0.115,0.371,140.094,2FntmtxOqyNgZkxaZchEn0,spotify:track:2FntmtxOqyNgZkxaZchEn0,210893,4,55,1688851
21,0.84,0.71,11,-9.432,0,0.203,0.501,0.0,0.333,0.759,119.846,0KnywDnEmEjN6Ul2bOng5v,spotify:track:0KnywDnEmEjN6Ul2bOng5v,88007,4,29,14
22,0.773,0.521,6,-9.37,0,0.131,0.752,0.000313,0.0923,0.537,101.034,5SSh0fKEEkyaBGOhQG47AE,spotify:track:5SSh0fKEEkyaBGOhQG47AE,206714,4,54,292708
23,0.763,0.863,10,-4.395,1,0.0451,0.651,0.0,0.0815,0.9,123.911,3LXPZvEHf0vhgFKs4giHSS,spotify:track:3LXPZvEHf0vhgFKs4giHSS,211452,4,56,730863
24,0.798,0.867,10,-4.653,0,0.0532,0.153,1e-05,0.0643,0.784,107.97,53BjuhvFCmv5T0VRhKuNrb,spotify:track:53BjuhvFCmv5T0VRhKuNrb,188357,4,54,442079
26,0.931,0.578,11,-11.087,0,0.254,0.24,0.000314,0.35,0.897,127.971,3yWSjxKQMpa7hXcmVElZgX,spotify:track:3yWSjxKQMpa7hXcmVElZgX,193622,4,56,1688851
27,0.85,0.528,10,-8.646,0,0.267,0.505,0.0,0.204,0.801,143.066,02G9n2WgsNd2j7CqTmcDR2,spotify:track:02G9n2WgsNd2j7CqTmcDR2,204818,4,54,1688851
28,0.805,0.78,11,-3.463,0,0.0764,0.498,0.0,0.526,0.813,109.984,3FdV0iO6fskyPeYnrMsKPM,spotify:track:3FdV0iO6fskyPeYnrMsKPM,264197,4,53,324524
29,0.798,0.678,5,-9.689,1,0.0998,0.69,6.76e-05,0.237,0.605,99.991,0johwiyFvPcTbM1miBvaUh,spotify:track:0johwiyFvPcTbM1miBvaUh,163200,4,61,39003
30,0.714,0.921,8,-1.455,1,0.0976,0.0574,0.0,0.256,0.817,99.951,04vHPXVGnb51q13NBoW22W,spotify:track:04vHPXVGnb51q13NBoW22W,195048,4,63,983892
31,0.783,0.59,11,-10.527,1,0.222,0.0184,0.0,0.0835,0.711,164.933,5ptN0LBbIyZrxP9RLAwq5N,spotify:track:5ptN0LBbIyZrxP9RLAwq5N,196364,4,52,442079
32,0.82,0.513,1,-10.434,1,0.0988,0.426,0.0,0.0794,0.585,152.016,0y7wbWzryoiE8df3a0n25S,spotify:track:0y7wbWzryoiE8df3a0n25S,216711,4,52,442079
33,0.536,0.408,8,-9.797,1,0.275,0.729,0.0,0.109,0.569,174.23,7kFcz3xHq7hsOrfQWkipvP,spotify:track:7kFcz3xHq7hsOrfQWkipvP,253908,4,53,72212
34,0.695,0.391,10,-9.77,0,0.0441,0.734,0.0,0.14,0.355,117.948,5kQCI3faUHASM28R91ksUY,spotify:track:5kQCI3faUHASM28R91ksUY,209851,4,62,983892
35,0.766,0.444,9,-10.84,0,0.226,0.878,0.141,0.438,0.499,115.972,7cCBsINflnE3PKyvcN3bzX,spotify:track:7cCBsINflnE3PKyvcN3bzX,161519,4,53,292708
36,0.736,0.874,3,-9.341,0,0.0741,0.179,8.71e-06,0.0694,0.665,97.019,6DdXM6uwl9XuGIVwP7bXOx,spotify:track:6DdXM6uwl9XuGIVwP7bXOx,203016,4,61,118102
37,0.574,0.535,2,-14.356,1,0.211,0.465,0.0111,0.698,0.204,169.977,1TdfNHr3Njy9Bmn5aMAOdr,spotify:track:1TdfNHr3Njy9Bmn5aMAOdr,234000,4,50,560688
39,0.903,0.745,6,-8.9,0,0.0412,0.294,0.000712,0.0811,0.972,131.945,0BCEJXmemL21JvNNoOB5TT,spotify:track:0BCEJXmemL21JvNNoOB5TT,141887,4,56,23609
40,0.562,0.491,3,-7.769,0,0.0286,0.321,0.0,0.165,0.316,125.853,73NkK8DgV8Cgba60Cz4WKc,spotify:track:73NkK8DgV8Cgba60Cz4WKc,226190,4,46,2591086
41,0.656,0.723,8,-5.548,0,0.0477,0.137,0.0,0.387,0.89,166.058,7o6OBdhiwn3RX9BOa5JjMc,spotify:track:7o6OBdhiwn3RX9BOa5JjMc,260714,4,57,983892
42,0.765,0.305,7,-13.53,1,0.0936,0.146,2.21e-06,0.181,0.24,91.929,788ZucIemZrlzHQ6WGdhGY,spotify:track:788ZucIemZrlzHQ6WGdhGY,242609,4,44,560688
44,0.701,0.361,9,-11.158,0,0.15,0.423,0.0,0.0896,0.83,104.948,0htvkHTlXpui40I957NFUt,spotify:track:0htvkHTlXpui40I957NFUt,186500,4,52,560688
45,0.518,0.713,4,-7.644,0,0.0565,0.393,1.03e-05,0.118,0.487,87.807,7I2GzEUE2hADoq9uuAvYh7,spotify:track:7I2GzEUE2hADoq9uuAvYh7,267611,4,50,730863
47,0.731,0.294,1,-14.589,1,0.148,0.856,0.000248,0.0817,0.486,144.053,7e2Fzu33SbX4ECAB1Y1QDI,spotify:track:7e2Fzu33SbX4ECAB1Y1QDI,253342,4,52,1688851
48,0.792,0.564,5,-9.295,1,0.121,0.0741,0.0,0.258,0.335,120.961,4EG5yjXnXCDcjBxOfKXNez,spotify:track:4EG5yjXnXCDcjBxOfKXNez,144793,4,45,442079
49,0.93,0.516,5,-12.072,0,0.053,0.221,4.61e-05,0.0935,0.741,109.982,5pr1lDwkRKvlUaqlLdA008,spotify:track:5pr1lDwkRKvlUaqlLdA008,205034,4,52,58400
0,0.714,0.596,11,-6.206,0,0.043,0.0657,0.0,0.0625,0.669,91.991,7lvDsmTRXFE3dK4OjvRiWB,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,224147,4,85,232110
1,0.771,0.486,4,-8.952,0,0.0393,0.243,0.0,0.191,0.733,137.058,5B4YQN1FCuADJ0o4phAtwC,spotify:track:5B4YQN1FCuADJ0o4phAtwC,170388,4,83,326388
2,0.557,0.794,11,-5.698,0,0.2,0.179,0.0,0.106,0.432,91.366,5W7DOVGQLTigu09afW7QMT,spotify:track:5W7DOVGQLTigu09afW7QMT,270000,4,82,8566545
3,0.837,0.717,5,-7.749,0,0.0822,0.0842,0.0,0.149,0.494,94.984,29m79w9xPMH4YCD6r8JSmV,spotify:track:29m79w9xPMH4YCD6r8JSmV,176233,4,82,2072372
4,0.638,0.842,7,-5.305,0,0.0524,0.174,0.000356,0.126,0.145,169.901,6FQQiTpYnfc5803p84bQp1,spotify:track:6FQQiTpYnfc5803p84bQp1,218823,4,80,10692095
5,0.826,0.779,0,-5.609,1,0.375,0.35,0.0,0.0657,0.936,130.091,5WWplXimzIjlJiN2N7T9Q3,spotify:track:5WWplXimzIjlJiN2N7T9Q3,211385,4,78,10692095
